screenshot_title,on land?,holding item?,potential mob spawn?,full_hearts?
fighting_1423.jpg,1,1,1,1
fighting_1425.jpg,1,1,1,1
fighting_1428.jpg,1,1,1,1
fighting_1437.jpg,1,1,1,1
fighting_1438.jpg,1,1,1,1
fighting_144.jpg,1,1,1,1
fighting_1443.jpg,1,1,1,1
fighting_1444.jpg,1,1,1,1
fighting_1446.jpg,1,1,1,1
fighting_1449.jpg,1,1,1,1
fighting_1450.jpg,1,1,1,1
fighting_1453.jpg,1,1,1,1
fighting_1459.jpg,1,1,1,1
fighting_1460.jpg,1,1,1,1
fighting_1462.jpg,1,1,1,1
fighting_1467.jpg,1,1,1,1
fighting_1469.jpg,1,1,1,1
fighting_1472.jpg,1,1,1,1
fighting_1474.jpg,1,1,1,1
fighting_1476.jpg,1,1,1,1
fighting_1479.jpg,1,1,1,1
fighting_148.jpg,1,1,1,1
fighting_1481.jpg,1,1,1,1
fighting_1484.jpg,1,1,1,1
fighting_1492.jpg,1,1,1,1
fighting_1495.jpg,1,1,1,1
fighting_1496.jpg,1,1,1,1
fighting_1498.jpg,1,1,1,1
fighting_1501.jpg,1,1,1,1
fighting_1502.jpg,1,1,1,1
fighting_1504.jpg,1,1,1,1
fighting_151.jpg,1,1,1,1
fighting_1513.jpg,1,1,1,1
fighting_1520.jpg,1,1,1,1
fighting_1521.jpg,1,1,1,1
fighting_1524.jpg,1,1,1,1
fighting_1526.jpg,1,1,1,1
fighting_1529.jpg,1,1,1,1
fighting_1531.jpg,1,1,1,1
fighting_1533.jpg,1,1,1,1
fighting_1534.jpg,1,1,1,1
fighting_1537.jpg,1,1,1,1
fighting_1538.jpg,1,1,1,1
fighting_1541.jpg,1,1,1,1
fighting_155.jpg,1,1,1,1
fighting_1556.jpg,1,1,1,1
fighting_156.jpg,1,1,1,1
fighting_1560.jpg,1,1,1,1
fighting_1567.jpg,1,1,1,1
fighting_1568.jpg,1,1,1,1
fighting_1570.jpg,1,1,1,1
fighting_1573.jpg,1,1,1,1
fighting_1581.jpg,1,1,1,1
fighting_1584.jpg,1,1,1,1
fighting_1587.jpg,1,1,1,1
fighting_1589.jpg,1,1,1,1
fighting_159.jpg,1,1,0,1
fighting_1590.jpg,1,1,1,1
fighting_1591.jpg,1,1,0,0
fighting_1593.jpg,1,1,1,1
fighting_1602.jpg,1,1,1,1
fighting_1607.jpg,1,1,1,1
fighting_1610.jpg,1,1,0,0
fighting_1611.jpg,1,1,0,0
fighting_1612.jpg,1,1,0,0
fighting_1617.jpg,1,1,0,0
fighting_1618.jpg,1,1,0,0
fighting_1620.jpg,1,1,0,0
fighting_1623.jpg,1,1,0,1
fighting_1627.jpg,1,1,0,1
fighting_1628.jpg,1,1,0,1
fighting_1632.jpg,1,1,1,0
fighting_1634.jpg,1,1,1,0
fighting_1641.jpg,1,1,1,0
fighting_1648.jpg,1,1,1,0
fighting_1649.jpg,1,1,1,0
fighting_165.jpg,1,1,0,1
fighting_1656.jpg,1,1,1,1
fighting_1664.jpg,1,1,1,1
fighting_1669.jpg,1,1,0,0
fighting_1670.jpg,1,1,0,0
fighting_1672.jpg,1,1,1,1
fighting_1680.jpg,1,1,0,1
fighting_1683.jpg,1,1,0,1
fighting_1696.jpg,1,1,1,1
fighting_170.jpg,1,1,0,1
fighting_1702.jpg,1,1,1,1
fighting_1703.jpg,1,1,1,1
fighting_1704.jpg,1,1,1,1
fighting_1710.jpg,1,1,1,1
fighting_1711.jpg,1,1,1,1
fighting_1713.jpg,1,1,1,1
fighting_1716.jpg,1,1,1,1
fighting_1718.jpg,1,1,1,1
fighting_1723.jpg,1,1,1,0
fighting_1725.jpg,1,1,1,0
fighting_1728.jpg,1,1,1,0
fighting_1729.jpg,1,1,1,0
fighting_1736.jpg,1,1,1,0
fighting_1739.jpg,1,1,1,0
fighting_1740.jpg,1,1,1,0
fighting_1749.jpg,1,1,0,0
fighting_1752.jpg,1,1,0,0
fighting_1755.jpg,1,1,0,0
fighting_1763.jpg,1,1,0,0
fighting_1768.jpg,1,1,0,0
fighting_1770.jpg,1,1,0,0
fighting_1784.jpg,1,1,0,1
fighting_180.jpg,1,1,1,1
fighting_1801.jpg,1,1,0,1
fighting_1802.jpg,1,1,0,1
fighting_1804.jpg,1,1,0,1
fighting_1819.jpg,1,1,0,1
fighting_1831.jpg,1,1,0,1
fighting_1833.jpg,1,1,0,1
fighting_1835.jpg,1,1,0,1
fighting_1836.jpg,1,1,0,1
fighting_184.jpg,1,1,1,1
fighting_1842.jpg,1,1,0,1
fighting_1846.jpg,1,1,0,1
fighting_185.jpg,1,1,1,1
fighting_1858.jpg,1,1,0,1
fighting_1866.jpg,1,1,0,1
fighting_187.jpg,1,1,1,1
fighting_1870.jpg,1,1,0,1
fighting_1871.jpg,1,1,0,1
fighting_1874.jpg,1,1,0,1
fighting_1877.jpg,1,1,0,1
fighting_188.jpg,1,1,1,1
fighting_190.jpg,1,1,1,1
fighting_195.jpg,1,1,1,1
fighting_198.jpg,1,1,1,1
fighting_204.jpg,1,1,1,1
fighting_205.jpg,1,1,1,1
fighting_208.jpg,1,1,1,1
fighting_211.jpg,1,1,1,1
fighting_215.jpg,1,1,1,1
fighting_217.jpg,1,1,1,1
fighting_223.jpg,1,1,1,1
fighting_226.jpg,1,1,1,1
fighting_229.jpg,1,1,1,1
fighting_231.jpg,1,1,1,1
fighting_242.jpg,1,1,0,0
fighting_248.jpg,1,1,0,0
fighting_257.jpg,1,1,0,0
fighting_258.jpg,1,1,0,0
fighting_26.jpg,1,1,0,1
fighting_264.jpg,1,1,0,0
fighting_274.jpg,1,1,0,1
fighting_279.jpg,1,1,1,0
fighting_282.jpg,1,1,1,0
fighting_286.jpg,1,1,1,0
fighting_295.jpg,1,1,1,0
fighting_3.jpg,1,1,0,1
fighting_301.jpg,1,1,0,0
fighting_302.jpg,1,1,0,0
fighting_304.jpg,1,1,0,0
fighting_305.jpg,1,1,0,0
fighting_306.jpg,1,1,0,0
fighting_307.jpg,1,1,0,0
fighting_308.jpg,1,1,0,0
fighting_313.jpg,1,1,0,0
fighting_314.jpg,1,1,0,0
fighting_32.jpg,1,1,1,0
fighting_329.jpg,1,1,0,0
fighting_332.jpg,1,1,0,0
fighting_333.jpg,1,1,0,0
fighting_334.jpg,1,1,0,0
fighting_339.jpg,1,1,0,0
fighting_34.jpg,1,1,1,0
fighting_340.jpg,1,1,0,0
fighting_348.jpg,1,1,0,0
fighting_349.jpg,1,1,0,0
fighting_352.jpg,1,1,0,0
fighting_354.jpg,1,1,0,0
fighting_355.jpg,1,1,0,0
fighting_360.jpg,1,1,0,0
fighting_364.jpg,1,1,0,0
fighting_365.jpg,1,1,0,0
fighting_369.jpg,1,1,0,0
fighting_373.jpg,1,1,0,0
fighting_374.jpg,1,1,0,0
fighting_378.jpg,1,1,0,0
fighting_388.jpg,1,1,0,0
fighting_39.jpg,1,1,0,0
fighting_396.jpg,1,1,0,0
fighting_397.jpg,1,1,0,0
fighting_402.jpg,1,1,0,0
fighting_405.jpg,1,1,0,0
fighting_41.jpg,1,1,0,0
fighting_413.jpg,1,1,0,0
fighting_421.jpg,1,1,0,0
fighting_423.jpg,1,1,0,0
fighting_429.jpg,1,1,0,0
fighting_432.jpg,1,1,0,0
fighting_441.jpg,1,1,1,0
fighting_442.jpg,1,1,1,0
fighting_449.jpg,1,1,1,0
fighting_453.jpg,1,1,1,1
fighting_454.jpg,1,1,1,0
fighting_459.jpg,1,1,0,1
fighting_460.jpg,1,1,0,1
fighting_466.jpg,1,1,0,0
fighting_47.jpg,1,1,0,0
fighting_474.jpg,1,1,0,0
fighting_477.jpg,1,1,0,0
fighting_478.jpg,1,1,0,0
fighting_486.jpg,1,1,0,0
fighting_491.jpg,1,1,0,0
fighting_492.jpg,1,1,0,0
fighting_502.jpg,1,1,0,0
fighting_503.jpg,1,1,0,0
fighting_507.jpg,1,1,0,0
fighting_508.jpg,1,1,0,0
fighting_509.jpg,1,1,0,0
fighting_511.jpg,1,1,0,0
fighting_512.jpg,1,1,0,0
fighting_514.jpg,1,1,0,0
fighting_516.jpg,1,1,0,0
fighting_523.jpg,1,1,0,0
fighting_527.jpg,1,1,0,0
fighting_53.jpg,1,1,0,0
fighting_530.jpg,1,1,0,0
fighting_542.jpg,1,1,0,0
fighting_548.jpg,1,1,0,0
fighting_551.jpg,1,1,1,0
fighting_552.jpg,1,1,1,0
fighting_554.jpg,1,1,1,0
fighting_557.jpg,1,1,0,0
fighting_559.jpg,1,1,0,0
fighting_560.jpg,1,1,0,0
fighting_561.jpg,1,1,0,0
fighting_563.jpg,1,1,0,0
fighting_571.jpg,1,1,0,0
fighting_572.jpg,1,1,0,0
fighting_577.jpg,1,1,0,0
fighting_583.jpg,1,1,0,0
fighting_584.jpg,1,1,0,0
fighting_588.jpg,1,1,0,0
fighting_589.jpg,1,1,0,0
fighting_593.jpg,1,1,0,0
fighting_595.jpg,1,1,0,0
fighting_597.jpg,1,1,0,0
fighting_601.jpg,1,1,1,0
fighting_604.jpg,1,1,1,1
fighting_607.jpg,1,1,0,0
fighting_614.jpg,1,1,1,1
fighting_615.jpg,1,1,1,1
fighting_620.jpg,1,1,0,0
fighting_622.jpg,1,1,0,0
fighting_623.jpg,1,1,0,0
fighting_626.jpg,1,1,0,0
fighting_627.jpg,1,1,0,0
fighting_628.jpg,1,1,0,0
fighting_63.jpg,1,1,0,1
fighting_634.jpg,1,1,0,0
fighting_637.jpg,1,1,1,1
fighting_64.jpg,1,1,0,1
fighting_650.jpg,1,1,0,0
fighting_653.jpg,1,1,0,0
fighting_654.jpg,1,1,0,0
fighting_658.jpg,1,1,0,0
fighting_661.jpg,1,1,0,0
fighting_666.jpg,1,1,0,0
fighting_672.jpg,1,1,0,0
fighting_673.jpg,1,1,0,0
fighting_679.jpg,1,1,0,0
fighting_68.jpg,1,1,0,1
fighting_683.jpg,1,1,0,0
fighting_684.jpg,1,1,0,0
fighting_688.jpg,1,1,0,0
fighting_690.jpg,1,1,0,0
fighting_695.jpg,1,1,0,0
fighting_700.jpg,1,1,0,0
fighting_702.jpg,1,1,0,0
fighting_704.jpg,1,1,0,0
fighting_706.jpg,1,1,1,1
fighting_709.jpg,1,1,0,0
fighting_711.jpg,1,1,0,0
fighting_712.jpg,1,1,0,0
fighting_718.jpg,1,1,0,0
fighting_721.jpg,1,1,0,0
fighting_722.jpg,1,1,0,0
fighting_726.jpg,1,1,0,0
fighting_727.jpg,1,1,0,0
fighting_730.jpg,1,1,0,0
fighting_739.jpg,1,1,0,0
fighting_74.jpg,1,1,0,1
fighting_744.jpg,1,1,0,0
fighting_75.jpg,1,1,0,1
fighting_750.jpg,1,1,0,0
fighting_756.jpg,1,1,0,0
fighting_76.jpg,1,1,0,1
fighting_766.jpg,1,1,1,1
fighting_77.jpg,1,1,0,1
fighting_775.jpg,1,1,1,1
fighting_789.jpg,1,1,1,1
fighting_790.jpg,1,1,1,1
fighting_793.jpg,1,1,1,1
fighting_795.jpg,1,1,1,1
fighting_8.jpg,1,1,0,1
fighting_803.jpg,1,1,1,1
fighting_814.jpg,1,1,1,1
fighting_815.jpg,1,1,1,1
fighting_816.jpg,1,1,1,1
fighting_821.jpg,1,1,1,1
fighting_823.jpg,1,1,1,1
fighting_824.jpg,1,1,1,1
fighting_827.jpg,1,1,1,1
fighting_831.jpg,1,1,1,1
fighting_835.jpg,1,1,1,1
fighting_840.jpg,1,1,1,1
fighting_841.jpg,1,1,1,1
fighting_847.jpg,1,1,1,1
fighting_857.jpg,1,1,1,1
fighting_866.jpg,1,1,1,1
fighting_870.jpg,1,1,1,1
fighting_871.jpg,1,1,1,1
fighting_876.jpg,1,1,1,1
fighting_884.jpg,1,1,1,1
fighting_886.jpg,1,1,1,1
fighting_887.jpg,1,1,1,1
fighting_888.jpg,1,1,1,1
fighting_892.jpg,1,1,1,1
fighting_894.jpg,1,1,1,1
fighting_895.jpg,1,1,1,1
fighting_896.jpg,1,1,1,1
fighting_898.jpg,1,1,1,1
fighting_899.jpg,1,1,1,1
fighting_900.jpg,1,1,1,1
fighting_906.jpg,1,1,1,1
fighting_907.jpg,1,1,1,1
fighting_911.jpg,1,1,1,1
fighting_913.jpg,1,1,1,1
fighting_925.jpg,1,1,1,1
fighting_927.jpg,1,1,1,1
fighting_929.jpg,1,1,1,1
fighting_931.jpg,1,1,1,1
fighting_932.jpg,1,1,1,1
fighting_941.jpg,1,1,1,1
fighting_947.jpg,1,1,1,1
fighting_949.jpg,1,1,1,1
fighting_959.jpg,1,1,1,1
fighting_960.jpg,1,1,1,1
fighting_968.jpg,1,1,1,1
fighting_977.jpg,1,1,1,1
fighting_979.jpg,1,1,1,1
fighting_985.jpg,1,1,1,1
fighting_990.jpg,1,1,1,1
fighting_992.jpg,1,1,1,1
mining_101.png,1,1,1,0
mining_104.png,1,1,1,0
mining_105.png,1,1,1,0
mining_106.png,1,1,1,0
mining_109.png,1,1,1,0
mining_110.png,1,1,1,0
mining_111.png,1,1,1,0
mining_112.png,1,1,1,0
mining_113.png,1,1,1,0
mining_115.png,1,1,1,0
mining_130.png,1,1,1,0
mining_131.png,1,1,1,0
mining_137.png,1,1,1,0
mining_140.png,1,1,1,0
mining_144.png,1,1,1,0
mining_145.png,1,1,1,0
mining_146.png,1,1,1,0
mining_147.png,1,1,1,0
mining_148.png,1,1,1,0
mining_159.png,1,1,1,0
mining_162.png,1,1,1,0
mining_164.png,1,1,1,0
mining_166.png,1,1,1,0
mining_167.png,1,1,1,0
mining_168.png,1,1,1,0
mining_171.png,1,1,0,0
mining_18.png,1,1,1,0
mining_182.png,1,1,1,0
mining_183.png,1,1,1,0
mining_188.png,1,1,1,0
mining_19.png,1,1,1,0
mining_197.png,1,1,0,0
mining_198.png,1,1,0,0
mining_202.png,1,1,0,0
mining_206.png,1,1,0,0
mining_207.png,1,1,0,0
mining_211.png,1,1,0,0
mining_215.png,1,1,1,0
mining_218.png,1,1,1,0
mining_220.png,1,1,1,0
mining_221.png,1,1,1,0
mining_225.png,1,1,1,0
mining_23.png,1,1,1,1
mining_235.png,1,1,1,1
mining_241.png,1,1,1,1
mining_244.png,1,1,1,1
mining_245.png,1,1,1,1
mining_246.png,1,1,1,1
mining_251.png,1,1,0,1
mining_252.png,1,1,1,1
mining_254.png,1,1,0,1
mining_256.png,1,1,1,1
mining_257.png,1,1,0,1
mining_258.png,1,1,0,1
mining_259.png,1,1,0,1
mining_260.png,1,1,1,1
mining_264.png,1,1,1,1
mining_268.png,1,1,1,1
mining_275.png,1,1,1,0
mining_278.png,1,1,1,1
mining_280.png,1,1,1,1
mining_286.png,1,1,1,1
mining_288.png,1,1,0,1
mining_290.png,1,1,1,1
mining_292.png,1,1,1,1
mining_294.png,1,1,1,1
mining_297.png,1,1,1,1
mining_3.png,1,1,1,1
mining_30.png,1,1,1,1
mining_301.png,1,1,0,1
mining_306.png,1,1,0,1
mining_314.png,1,1,0,1
mining_316.png,1,1,0,1
mining_324.png,1,1,1,1
mining_326.png,1,1,0,1
mining_327.png,1,1,0,1
mining_330.png,1,1,1,1
mining_335.png,1,1,0,1
mining_341.png,1,1,1,1
mining_343.png,1,1,1,1
mining_344.png,1,1,1,1
mining_348.png,1,1,1,1
mining_353.png,1,1,1,1
mining_354.png,1,1,0,1
mining_358.png,1,1,0,1
mining_36.png,1,1,1,0
mining_361.png,1,1,1,1
mining_37.png,1,1,1,0
mining_372.png,1,1,1,0
mining_375.png,1,1,1,1
mining_387.png,1,1,0,1
mining_389.png,1,1,1,1
mining_39.png,1,1,1,1
mining_393.png,1,1,0,1
mining_396.png,1,1,0,1
mining_405.png,1,1,1,1
mining_409.png,1,1,1,1
mining_410.png,1,1,1,1
mining_412.png,1,1,1,1
mining_420.png,1,1,1,1
mining_423.png,1,1,1,1
mining_426.png,1,1,1,1
mining_43.png,1,1,1,0
mining_447.png,1,1,1,1
mining_448.png,1,1,1,1
mining_452.png,1,1,1,1
mining_454.png,1,1,1,1
mining_456.png,1,1,1,1
mining_457.png,1,1,1,1
mining_458.png,1,1,1,1
mining_460.png,1,1,1,1
mining_462.png,1,1,1,1
mining_466.png,1,1,1,1
mining_467.png,1,1,1,1
mining_468.png,1,1,1,1
mining_469.png,1,1,1,1
mining_47.png,1,1,1,0
mining_474.png,1,1,1,1
mining_476.png,1,1,1,1
mining_48.png,1,1,1,0
mining_480.png,1,1,1,1
mining_485.png,1,1,0,1
mining_487.png,1,1,1,1
mining_49.png,1,1,1,0
mining_493.png,1,1,0,1
mining_495.png,1,1,1,1
mining_498.png,1,1,1,1
mining_499.png,1,1,1,1
mining_5.png,1,1,1,1
mining_50.png,1,1,1,0
mining_55.png,1,1,1,0
mining_62.png,1,1,1,1
mining_67.png,1,1,1,1
mining_76.png,1,1,1,0
mining_87.png,1,1,1,0
mining_88.png,1,1,1,0
mining_89.png,1,1,1,0
mining_90.png,1,1,1,0
mining_91.png,1,1,1,0
mining_93.png,1,1,1,0
mining_98.png,1,1,0,0
swimming_100.png,0,1,0,0
swimming_101.png,0,0,1,0
swimming_103.png,0,0,1,0
swimming_105.png,0,0,1,0
swimming_107.png,0,1,1,0
swimming_118.png,0,0,1,0
swimming_124.png,0,0,1,0
swimming_127.png,0,0,0,0
swimming_129.png,0,0,0,0
swimming_135.png,0,0,1,0
swimming_139.png,0,0,0,0
swimming_14.png,0,0,1,0
swimming_147.png,0,0,0,0
swimming_152.png,0,0,1,0
swimming_159.png,0,0,0,1
swimming_164.png,0,0,1,0
swimming_17.png,0,0,1,0
swimming_189.png,0,0,1,1
swimming_193.png,0,0,1,1
swimming_194.png,0,0,1,0
swimming_20.png,0,0,1,0
swimming_217.png,0,0,1,1
swimming_218.png,0,0,1,0
swimming_230.png,0,0,1,0
swimming_235.png,0,1,1,0
swimming_247.png,0,1,1,0
swimming_252.png,0,0,1,0
swimming_255.png,0,0,1,0
swimming_259.png,0,0,1,0
swimming_27.png,0,0,1,0
swimming_273.png,0,0,1,0
swimming_280.png,0,0,1,0
swimming_283.png,0,0,1,0
swimming_288.png,0,0,1,0
swimming_296.png,0,0,1,0
swimming_308.png,0,0,1,0
swimming_315.png,0,0,1,1
swimming_319.png,0,0,1,1
swimming_320.png,0,0,1,0
swimming_321.png,0,0,1,1
swimming_324.png,0,0,1,0
swimming_327.png,0,1,1,1
swimming_33.png,0,0,1,0
swimming_332.png,0,0,1,0
swimming_335.png,0,0,1,0
swimming_336.png,0,0,1,0
swimming_338.png,0,0,1,0
swimming_34.png,0,1,1,0
swimming_340.png,0,0,1,0
swimming_341.png,0,0,1,0
swimming_342.png,0,0,1,0
swimming_349.png,0,0,1,0
swimming_35.png,0,0,1,0
swimming_350.png,0,0,1,0
swimming_351.png,0,0,1,0
swimming_354.png,0,0,1,0
swimming_355.png,0,0,1,0
swimming_360.png,0,0,1,0
swimming_363.png,0,0,1,1
swimming_366.png,0,0,1,0
swimming_370.png,0,0,1,0
swimming_373.png,0,0,1,1
swimming_378.png,0,0,1,0
swimming_38.png,0,0,1,0
swimming_385.png,0,0,1,0
swimming_390.png,0,0,1,0
swimming_401.png,0,0,1,0
swimming_406.png,0,0,1,0
swimming_407.png,0,0,1,0
swimming_41.png,0,0,1,0
swimming_412.png,0,0,1,0
swimming_414.png,0,0,1,0
swimming_418.png,0,0,1,0
swimming_42.png,0,0,1,0
swimming_424.png,0,0,0,0
swimming_425.png,0,0,1,0
swimming_434.png,0,0,0,0
swimming_44.png,0,0,1,0
swimming_453.png,0,0,1,0
swimming_460.png,0,0,0,0
swimming_463.png,0,0,1,0
swimming_475.png,0,0,1,0
swimming_483.png,0,0,1,0
swimming_487.png,0,0,1,0
swimming_488.png,0,0,0,0
swimming_49.png,0,0,1,0
swimming_491.png,0,0,1,0
swimming_498.png,0,0,1,0
swimming_501.png,0,0,1,0
swimming_502.png,0,0,1,0
swimming_505.png,0,0,1,0
swimming_513.png,0,0,1,1
swimming_517.png,0,0,1,1
swimming_522.png,0,0,1,0
swimming_531.png,0,0,1,1
swimming_532.png,0,0,1,0
swimming_533.png,0,0,1,1
swimming_536.png,0,0,1,0
swimming_538.png,0,0,1,0
swimming_539.png,0,0,1,1
swimming_541.png,0,0,1,1
swimming_544.png,0,0,1,0
swimming_545.png,0,0,1,0
swimming_547.png,0,0,1,0
swimming_548.png,0,0,1,0
swimming_55.png,0,0,1,0
swimming_567.png,0,0,0,1
swimming_569.png,0,0,0,1
swimming_573.png,0,0,0,1
swimming_578.png,0,0,1,0
swimming_582.png,0,0,1,0
swimming_589.png,0,0,1,1
swimming_595.png,0,0,1,1
swimming_597.png,0,0,1,1
swimming_598.png,0,0,1,0
swimming_601.png,0,0,1,1
swimming_604.png,0,0,1,0
swimming_605.png,0,0,1,1
swimming_609.png,0,0,1,1
swimming_61.png,0,0,0,0
swimming_613.png,0,0,1,1
swimming_624.png,0,0,1,0
swimming_625.png,0,0,1,1
swimming_629.png,0,0,1,1
swimming_630.png,0,0,1,0
swimming_635.png,0,0,1,0
swimming_636.png,0,0,1,0
swimming_640.png,0,0,0,0
swimming_641.png,0,0,1,0
swimming_643.png,0,0,1,0
swimming_646.png,0,0,1,0
swimming_648.png,0,0,0,0
swimming_649.png,0,0,1,0
swimming_653.png,0,0,1,0
swimming_662.png,0,0,1,0
swimming_666.png,0,0,1,0
swimming_668.png,0,0,0,0
swimming_677.png,0,0,1,0
swimming_678.png,0,0,0,0
swimming_68.png,0,0,1,0
swimming_680.png,0,0,0,0
swimming_683.png,0,0,1,1
swimming_685.png,0,0,1,1
swimming_7.png,0,0,1,0
swimming_709.png,0,0,1,0
swimming_713.png,0,0,1,1
swimming_715.png,0,0,1,1
swimming_716.png,0,0,0,0
swimming_720.png,0,0,0,0
swimming_730.png,0,0,0,0
swimming_732.png,0,0,1,0
swimming_734.png,0,0,1,0
swimming_739.png,0,0,1,1
swimming_748.png,0,0,1,0
swimming_750.png,0,0,1,0
swimming_752.png,0,0,1,0
swimming_759.png,0,0,1,0
swimming_761.png,0,0,1,0
swimming_77.png,0,0,0,0
swimming_774.png,0,0,1,0
swimming_775.png,0,0,1,0
swimming_776.png,0,0,1,0
swimming_784.png,0,0,1,0
swimming_785.png,0,0,1,1
swimming_793.png,0,0,1,1
swimming_80.png,0,0,1,1
swimming_800.png,0,0,1,0
swimming_801.png,0,0,1,1
swimming_802.png,0,0,1,0
swimming_806.png,0,0,1,0
swimming_807.png,0,0,1,0
swimming_808.png,0,0,1,0
swimming_816.png,0,1,1,1
swimming_819.png,0,1,1,1
swimming_822.png,0,1,1,1
swimming_826.png,0,1,1,1
swimming_828.png,0,1,1,1
swimming_829.png,0,1,1,1
swimming_834.png,0,0,1,1
swimming_838.png,0,0,1,0
swimming_839.png,0,0,1,1
swimming_844.png,0,0,0,0
swimming_845.png,0,0,1,1
swimming_848.png,0,0,1,0
swimming_849.png,0,0,1,1
swimming_853.png,0,0,1,1
swimming_96.png,0,1,1,0
swimming_97.png,0,1,1,0
walking_103.png,1,0,0,0
walking_107.png,1,0,0,0
walking_11.png,1,0,0,1
walking_111.png,1,0,1,0
walking_121.png,1,0,1,0
walking_124.png,1,0,1,0
walking_125.png,1,0,1,0
walking_133.png,1,0,0,1
walking_135.png,1,0,0,0
walking_138.png,1,0,1,0
walking_14.png,1,0,0,1
walking_140.png,1,0,1,0
walking_143.png,1,0,1,1
walking_148.png,1,0,0,1
walking_157.png,1,0,0,0
walking_158.png,1,0,0,0
walking_164.png,1,0,0,0
walking_17.png,1,1,0,1
walking_175.png,1,0,0,1
walking_176.png,1,0,0,1
walking_18.png,1,0,0,1
walking_184.png,1,0,0,0
walking_185.png,1,0,0,0
walking_193.png,1,0,1,0
walking_195.png,1,0,1,0
walking_196.png,1,0,1,0
walking_20.png,1,0,0,1
walking_203.png,1,0,0,0
walking_205.png,1,0,0,0
walking_206.png,1,0,0,0
walking_22.png,1,0,1,0
walking_220.png,1,0,1,0
walking_225.png,1,0,1,0
walking_227.png,1,0,1,0
walking_235.png,1,0,1,0
walking_236.png,1,0,1,0
walking_239.png,1,0,1,0
walking_24.png,1,1,1,1
walking_250.png,1,0,1,0
walking_251.png,1,0,1,0
walking_254.png,1,0,1,0
walking_255.png,1,0,1,0
walking_259.png,1,0,1,0
walking_260.png,1,0,1,0
walking_262.png,1,0,1,0
walking_264.png,1,0,1,0
walking_266.png,1,0,1,0
walking_268.png,1,0,1,0
walking_27.png,1,0,1,0
walking_270.png,1,0,1,0
walking_272.png,1,0,1,0
walking_277.png,1,0,1,0
walking_280.png,1,0,0,0
walking_282.png,1,0,0,0
walking_283.png,1,0,0,0
walking_284.png,1,0,0,0
walking_289.png,1,0,0,0
walking_29.png,1,0,0,0
walking_293.png,1,0,0,0
walking_295.png,1,0,0,0
walking_298.png,1,0,0,0
walking_299.png,1,0,0,0
walking_3.png,1,0,0,1
walking_30.png,1,0,0,0
walking_305.png,1,0,1,0
walking_308.png,1,0,1,0
walking_311.png,1,0,1,0
walking_313.png,1,0,1,1
walking_32.png,1,0,0,0
walking_321.png,1,0,0,0
walking_323.png,1,0,0,0
walking_328.png,1,0,1,0
walking_33.png,1,0,0,0
walking_331.png,1,0,0,1
walking_333.png,1,0,0,1
walking_339.png,1,0,0,1
walking_354.png,1,0,0,1
walking_355.png,1,0,0,1
walking_36.png,1,0,0,0
walking_363.png,1,0,0,1
walking_365.png,1,0,1,1
walking_366.png,1,0,1,1
walking_367.png,1,0,1,1
walking_37.png,1,0,0,0
walking_374.png,1,0,1,1
walking_380.png,1,0,1,1
walking_383.png,1,0,1,1
walking_392.png,1,0,1,1
walking_395.png,1,0,1,1
walking_397.png,1,0,1,1
walking_398.png,1,0,1,0
walking_401.png,1,0,1,0
walking_414.png,1,0,1,0
walking_417.png,1,0,1,1
walking_420.png,1,0,1,1
walking_426.png,1,0,0,0
walking_43.png,1,0,0,0
walking_432.png,1,1,0,0
walking_434.png,1,1,0,0
walking_435.png,1,1,0,0
walking_436.png,1,1,0,0
walking_438.png,1,1,0,0
walking_44.png,1,0,0,1
walking_441.png,1,1,0,0
walking_445.png,1,0,0,0
walking_451.png,1,0,0,0
walking_453.png,1,0,0,0
walking_456.png,1,0,0,0
walking_459.png,1,0,1,0
walking_460.png,1,0,1,0
walking_463.png,1,0,1,0
walking_464.png,1,0,1,0
walking_466.png,1,0,1,0
walking_469.png,1,0,1,0
walking_472.png,1,0,1,0
walking_476.png,1,0,0,1
walking_478.png,1,0,0,1
walking_482.png,1,0,1,1
walking_488.png,1,0,1,1
walking_493.png,1,0,1,1
walking_52.png,1,1,0,1
walking_57.png,1,0,0,0
walking_59.png,1,0,1,0
walking_6.png,1,0,0,1
walking_64.png,1,0,1,0
walking_65.png,1,0,1,0
walking_69.png,1,0,1,0
walking_7.png,1,0,0,0
walking_71.png,1,0,1,0
walking_72.png,1,0,1,1
walking_73.png,1,0,0,1
walking_74.png,1,0,0,1
walking_78.png,1,0,0,1
walking_79.png,1,0,0,1
walking_80.png,1,0,0,1
walking_82.png,1,0,0,1
walking_84.png,1,0,0,1
walking_86.png,1,0,0,0
walking_91.png,1,0,1,0
walking_95.png,1,0,1,1
walking_98.png,1,0,0,0
archering_105.png,1,1,1,1
archering_110.png,1,1,0,0
archering_111.png,1,1,0,0
archering_116.png,1,1,1,0
archering_122.png,1,1,1,0
archering_128.png,1,1,1,0
archering_13.png,1,1,0,1
archering_131.png,1,1,0,0
archering_136.png,1,1,0,0
archering_138.png,1,1,0,0
archering_144.png,1,1,0,0
archering_148.png,1,1,0,0
archering_149.png,1,1,0,0
archering_15.png,1,1,0,1
archering_151.png,1,1,0,0
archering_153.png,1,1,0,0
archering_1545.png,1,1,1,1
archering_1547.png,1,1,1,1
archering_1549.png,1,1,1,1
archering_1550.png,1,1,1,0
